taxon_oid,domain,taxon_name
3300000724,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 29 (Luquillo Experimental Forest Soil Metagenome 29, ASSEMBLY_DATE=20121204)"
3300000725,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 6 (Luquillo Experimental Forest Soil Metagenome 6, ASSEMBLY_DATE=20121204)"
3300000726,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 21 (Luquillo Experimental Forest Soil Metagenome 21, ASSEMBLY_DATE=20121204)"
3300000727,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 5 (Luquillo Experimental Forest Soil Metagenome 5, ASSEMBLY_DATE=20121204)"
3300000728,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 11 (Luquillo Experimental Forest Soil Metagenome 11, ASSEMBLY_DATE=20121203)"
3300000729,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 35 (Luquillo Experimental Forest Soil Metagenome 35, ASSEMBLY_DATE=20121207)"
3300000731,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 34 (Luquillo Experimental Forest Soil Metagenome 34, ASSEMBLY_DATE=20121207)"
3300000732,*Microbiome,"Forest soil microbial communities from El Dorado National Forest, California, USA - Mediterranean Blodgett CA OM3_M2 (Mediterranean Blodgett CA OM3_M2, ASSEMBLY_DATE=20121207)"
3300000733,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 80 (Luquillo Experimental Forest Soil Metagenome 80, ASSEMBLY_DATE=20121207)"
3300000734,*Microbiome,"Tropical forest soil microbial communities from Luquillo Experimental Forest, Puerto Rico - Sample 81 (Luquillo Experimental Forest Soil Metagenome 81, ASSEMBLY_DATE=20121207)"
3300000735,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 29JUN2009 epilimnion (Trout Bog Lake June 29 2009 Epilimnion, new10pct subsample IHSI Merged Reads)"
3300000736,*Microbiome,"Freshwater microbial communities from dead zone in Lake Erie, USA - CCB epilimnion July 2011 (Lake Erie CCB epilimnion July 2011, ASSEMBLY_DATE=20121208)"
3300000737,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI -  21JUL2009 epilimnion (Trout Bog Lake July 21 2009 Epilimnion, new10pct subsample IHPT Merged Reads)"
3300000738,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 29JUL2008 hypolimnion (Trout Bog Lake July 29 2008 Hypolimnion, new10pct subsample IHXH Merged Reads)"
3300000739,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 22MAY2008 hypolimnion (Trout Bog Lake May 22 2008 Hypolimnion, new10pct subsample IHPY Merged Reads)"
3300000740,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 16OCT2007 epilimnion (Trout Bog Lake October 16 2007 Epilimnion, new10pct subsample IHTW Merged Reads)"
3300000741,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 25AUG2008 hypolimnion (Trout Bog Lake August 25 2008 Hypolimnion, new10pct subsample IHXS Merged Reads)"
3300000742,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 05AUG2008 epilimnion (Trout Bog Lake August 5 2008 Epilimnion, new10pct subsample IHSZ Merged Reads)"
3300000743,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 20SEP2008 epilimnion (Trout Bog Lake Sept 20 2008 Epilimnion, new10pct subsample IHTC Merged Reads)"
3300000744,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 03AUG2009 hypolimnion (Trout Bog Lake August 3 2009 Hypolimnion, new10pct subsample IHUH Merged Reads)"
3300000745,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 31JUL2007 hypolimnion (Trout Bog Lake July 31 2007 Hypolimnion, new10pct subsample IHUZ Merged Reads)"
3300000746,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 05AUG2008 hypolimnion (Trout Bog Lake August 5 2008 Hypolimnion, new10pct subsample IHXA Merged Reads)"
3300000747,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 15JUN2009 hypolimnion (Trout Bog Lake June 15 2009 Hypolimnion, new10pct subsample IHXY Merged Reads)"
3300000748,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 11AUG2009 epilimnion (Trout Bog Lake August 11 2009 Epilimnion, new10pct subsample IHXC Merged Reads)"
3300000749,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 29JUN2009 hypolimnion (Trout Bog Lake June 29 2009 Hypolimnion, new10pct subsample IHUO Merged Reads)"
3300000750,*Microbiome,"Soil microbial communities from Moab, Utah, sample - Soil Crust Dry out, 3 days (biological replicate A) D5A (Metagenome Metatranscriptome)"
3300000751,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 27JUN2007 hypolimnion (Trout Bog Lake June 27 2007 Hypolimnion, new10pct subsample IHWI Merged Reads)"
3300000752,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 27JUN2007 epilimnion (Trout Bog Lake June 27 2007 Epilimnion, new10pct subsample IHWC Merged Reads)"
3300000753,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 23OCT2008 hypolimnion (Trout Bog Lake October 23 2008 Hypolimnion, new10pct subsample IHPN Merged Reads)"
3300000754,*Microbiome,"Amended soil microbial communities from Kansas Great Prairies, USA - acetate Total DNA F2.4TB (Kansas native prairie amended with acetate Total DNA F2.4TB, Dec 2011 Assem)"
3300000755,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 09SEP2008 hypolimnion (Trout Bog Lake Sept 9 2008 Hypolimnion, new10pct subsample IHXX Merged Reads)"
3300000756,*Microbiome,"Freshwater microbial communities from dead zone in Lake Erie, USA - CCB hypolimnion July 2011 (Lake Erie CCB hypolimnion July 2011, ASSEMBLY_DATE=20121208)"
3300000757,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 27JUL2009 hypolimnion (Trout Bog Lake July 27 2009 Hypolimnion, new10pct subsample IHUC Merged Reads)"
3300000758,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 23OCT2008 epilimnion (Trout Bog Lake October 23 2008 Epilimnion, new10pct subsample IHSO Merged Reads)"
3300000759,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 29MAY2009 hypolimnion (Trout Bog Lake May 29 2009 Hypolimnion, new10pct subsample IHWT Merged Reads)"
3300000760,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 01JUL2008 hypolimnion (Trout Bog Lake July 1 2008 Hypolimnion, new10pct subsample IHWX Merged Reads)"
3300000761,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 12JUL2007 epilimnion (Trout Bog Lake July 12 2007 Epilimnion, new10pct subsample IHUY Merged Reads)"
3300000762,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28JUL2008 hypolimnion (Trout Bog Lake July 22 2008 Hypolimnion, new10pct subsample IHXT Merged Reads)"
3300000763,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 18AUG2009 hypolimnion (Trout Bog Lake August 18 2009 Hypolimnion, new10pct subsample IHUF Merged Reads)"
3300000764,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 03JUN2009 epilimnion (Trout Bog Lake June 3 2009 Epilimnion, new10pct subsample IHSW Merged Reads)"
3300000765,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 02JUL2007 epilimnion (Trout Bog Lake July 2 2007 Epilimnion, new10pct subsample IHUX Merged Reads)"
3300000766,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 13JUL2009 hypolimnion (Trout Bog Lake July 13 2009 Hypolimnion, new10pct subsample IHUA Merged Reads)"
3300000767,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 25JUL2007 hypolimnion (Trout Bog Lake July 25 2007 Hypolimnion, new10pct subsample IHWH Merged Reads)"
3300000768,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 25AUG2008 epilimnion (Trout Bog Lake August 25 2008 Epilimnion, new10pct subsample IHTG Merged Reads)"
3300000769,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 29MAY2009 epilimnion (Trout Bog Lake May 29 2009 Epilimnion, new10pct subsample IHSU Merged Reads)"
3300000770,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 23JUN2009 hypolimnion (Trout Bog Lake June 23 2009 Hypolimnion, new10pct subsample IHUN Merged Reads)"
3300000771,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 04OCT2008 hypolimnion (Trout Bog Lake October 4 2008 Hypolimnion, new10pct subsample IHWP Merged Reads)"
3300000772,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 07JUL2009 hypolimnion (Trout Bog Lake July 7 2009 Hypolimnion, new10pct subsample IHUP Merged Reads)"
3300000773,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 14NOV2007 epilimnion (Trout Bog Lake November 14 2007 Epilimnion, new10pct subsample IHTX Merged Reads)"
3300000774,*Microbiome,"Freshwater microbial communities from Lake Mendota, WI - Practice 20APR2010 epilimnion (Lake Mendota Practice 20APR2010 epilimnion,new10pct subsampleHZHY Merged Reads)"
3300000775,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 03JUN2009 hypolimnion (Trout Bog Lake June 3 2009 Hypolimnion, new10pct subsample IHTZ Merged Reads)"
3300000776,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 15JUL2008 hypolimnion (Trout Bog Lake July 15 2008 Hypolimnion, new10pct subsample IHXP Merged Reads)"
3300000778,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - Practice 18AUG2009 hypolimnion (Trout Bog Lake Practice 18AUG2009 hypolimnion,new10pct subsampleHZIC MergedReads)"
3300000779,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - Practice 03JUN2009 hypolimnion (Trout Bog Lake Practice 03JUN2009 hypolimnion,new10pct subsampleHZHZ MergedReads)"
3300000781,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - Practice 03JUN2009 epilimnion (Trout Bog Lake Practice 03JUN2009 epilimnion,new10pct subsampleHZIF MergedReads)"
3300000782,*Microbiome,"Freshwater microbial communities from Lake Mendota, WI - Practice 29OCT2010 epilimnion (Lake Mendota Practice 29OCT2010 epilimnion,new10pct subsampleHZIA MergedReads)"
3300000783,*Microbiome,"Freshwater microbial communities from Lake Mendota, WI - Practice 15JUN2010 epilimnion (Lake Mendota Practice 15JUN2010 epilimnion,new10pct subsampleHZIB MergedReads)"
3300000785,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - Practice 18AUG2009 epilimnion (Trout Bog Lake Practice 18AUG2009 epilimnion,new10pct subsampleHZHX Merged Reads)"
3300000786,*Microbiome,"Wetland microbial communities from Twitchell Island in the Sacramento Delta, sample from surface sediment Feb2011 Site A2 Cattail (Wetland Surface Sediment Feb2011 Site A2 Cattail, Ctgs/UnReads Sept 2011 assem)"
3300000787,*Microbiome,"Soil microbial communities from Great Prairies - Iowa, Continuous Corn soil (Iowa, Continuous Corn soil, Oct 2012 Assem MSU hiseq+gaii)"
3300000788,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 29JUL2008 epilimnion (Trout Bog Lake July 29 2008 Epilimnion, new10pct subsample IHSY Merged Reads)"
3300000789,*Microbiome,"Soil microbial communities from Great Prairies - Iowa, Native Prairie soil (Iowa, Native Prairie soil, Oct 2012 Assem MSU hiseq+gaii)"
3300000790,*Microbiome,"Marine sediment microbial community from La Parguera, Puerto Rico - PR Tt Sediment 3 (PR Tt Sediment 3 - Bioluminescent Bay in La Paraguera,PR, Nov 2012 Assem)"
3300000792,*Microbiome,"Marine microbial communities from chronically polluted sediments in the Baltic Sea - site KBA sample SWE 02_21m (Baltic Sea site KBA sample SWE 02_21m, Feb 2012 Assem)"
3300000793,*Microbiome,"Forest soil microbial communities from Amazon forest - 2010 replicate II A001 (Amazon Forest 2010 replicate II A001, March 2012 Assem)"
3300000797,*Microbiome,"Freshwater microbial communities from Lake Mendota, WI - 23JUL2008 deep hole epilimnion (Lake Mendota Deep Hole Epilimnion 23Jul08, 10pct subsample CSGH Merged Reads)"
3300000815,*Microbiome,"Contaminated groundwater microbial communities from Rifle, Colorado, USA - Rifle Groundwater A1 ((Wrighton et al. 2012  Metagenome MDM reference))"
3300000816,*Microbiome,"Forest soil microbial communities from Amazon forest - 2010 replicate II A10 (Amazon Forest 2010 replicate II A10, May 2012 Assem)"
3300000817,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28MAY2007 hypolimnion (Trout Bog Hypolimnion - Met_H_0124_42)"
3300000818,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28MAY2007 hypolimnion (Trout Bog Hypolimnion - Met_H_0330_34)"
3300000819,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28JUN2007 epilimnion (Trout Bog Epilimnion - Met_E_0024_73)"
3300000820,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28JUN2007 epilimnion (Trout Bog Epilimnion - Bur_E_0031_40)"
3300000821,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28JUN2007 epilimnion (Trout Bog Epilimnion - Bur_E_0116_55)"
3300000822,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28MAY2007 hypolimnion (Trout Bog Hypolimnion - Com_H_0063_70)"
3300000823,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28MAY2007 hypolimnion (Trout Bog Hypolimnion - Com_H_0130_88)"
3300000824,*Microbiome,"Subaerial biofilm microbial communities from sulfidic caves, Italy, that are extremely acidic - Ramo Sulfureo RS9 (Draft assembly, stringent (mi 99 ml 60 rip))"
3300000825,*Microbiome,"Subaerial biofilm microbial communities from sulfidic caves, Italy, that are extremely acidic - Acquasanta AS5 (Draft assembly, stringent (mi 99 ml 60 rip))"
3300000827,*Microbiome,"Soil microbial communities from Moab, Utah, sample - Soil Crust Prior wet up (biological replicate B) 0B (Metagenome Metatranscriptome)"
3300000828,*Microbiome,"Soil microbial communities from Moab, Utah, sample - Soil Crust Dry out, 3 days (biological replicate C) D5C (Metagenome Metatranscriptome)"
3300000829,*Microbiome,"Soil microbial communities from Moab, Utah, sample - Soil Crust Prior wet up (biological replicate A) 0A (Metagenome Metatranscriptome)"
3300000831,*Microbiome,"Soil microbial communities from Moab, Utah, sample - Soil Crust Dry out, 3 days (biological replicate B) D5B (Metagenome Metatranscriptome)"
3300000833,*Microbiome,"Soil microbial communities from Moab, Utah, sample - Soil Crust Prior wet up (biological replicate C) 0C (Metagenome Metatranscriptome)"
3300000834,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28JUN2007 epilimnion (Trout Bog Epilimnion - Chl_Cvg0330_53)"
3300000835,*Microbiome,"Freshwater microbial communities from Trout Bog Lake, WI - 28JUN2007 epilimnion (Trout Bog Epilimnion - Chl_Cvg0064_77)"
3300000836,*Microbiome,Passalidae beetle gut microbial communities from Costa Rica - Adult (4MA+4BA+4MSA) (Adult (4MA+4BA+4MSA) Oct 2011 assem - Assem Ctgs)
3300000837,*Microbiome,"Forest soil microbial communities from Amazon forest - Pasture72 2010 replicate I A100 (Amazon Pasture72 2010 replicate I A100, April 2012 Assem)"
3300000838,*Microbiome,Passalidae beetle gut microbial communities from Costa Rica -Larvae (5ML+5BL) (Larvae (5ML+5BL) Oct 2011 assem - Assem Ctgs)
3300000839,*Microbiome,Passalidae beetle gut microbial communities from Costa Rica -Larvae (3ML+3BL) (Larvae (3ML+3BL)Sept 2011 Assem - Assem Ctgs)
3300000840,*Microbiome,"Wetland microbial communities from Twitchell Island in the Sacramento Delta, sample from surface sediment Feb2011 Site A1 Bulk (Wetland Surface Sediment Feb2011 Site A1 Bulk, Ctgs/UnRds IIYG 2012 March Assem)"
3300000843,*Microbiome,"Freshwater microbial communities from the Columbia River, along salinity gradients (Columbia River freshwater metatranscriptome)"
3300000853,*Microbiome,Marine plume microbial communities from the Columbia River - Metatranscriptome 15 PSU (Columbia River plume metatranscriptome 15 PSU)
3300000854,*Microbiome,"Wetland microbial communities from Twitchell Island in the Sacramento Delta, sample from surface sediment Feb2011 Site B2 Tule (Wetland Surface Sediment Feb2011 Site B2 Tule, Ctgs/UnReads Oct 2011 assem)"
